story,label
Tradisi lama dianggap kuno dan ditinggalkan dan tradisi lama dianggap kuno dan ditinggalkan.,0
Pencurian artefak budaya terjadi di situs bersejarah dan lahan cagar budaya dijadikan kawasan industri.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan batik lokal mendapat pengakuan internasional.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan tari tradisional daerah ini memukau semua penonton.,1
Tradisi lama dianggap kuno dan ditinggalkan dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Museum desa sepi dan tidak terawat dan anak muda kini tak lagi mengenal tarian tradisional.,0
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Tradisi lama dianggap kuno dan ditinggalkan dan museum desa sepi dan tidak terawat.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan lagu daerah dinyanyikan dengan penuh semangat.,1
Tari tradisional daerah ini memukau semua penonton dan batik lokal mendapat pengakuan internasional.,1
Pakaian adat jarang dipakai kecuali saat upacara dan orang malu memakai bahasa daerah di depan umum.,0
Kesenian daerah hampir punah tanpa penerus dan tradisi lama dianggap kuno dan ditinggalkan.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan lagu daerah dinyanyikan dengan penuh semangat.,1
Kesenian daerah hampir punah tanpa penerus dan pakaian adat jarang dipakai kecuali saat upacara.,0
Pakaian adat jarang dipakai kecuali saat upacara dan kesenian daerah hampir punah tanpa penerus.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Kesenian daerah hampir punah tanpa penerus dan lahan cagar budaya dijadikan kawasan industri.,0
Tradisi lama dianggap kuno dan ditinggalkan dan kesenian daerah hampir punah tanpa penerus.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan lagu daerah dinyanyikan dengan penuh semangat.,1
Pakaian adat jarang dipakai kecuali saat upacara dan pakaian adat jarang dipakai kecuali saat upacara.,0
Lagu daerah dinyanyikan dengan penuh semangat dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Orang malu memakai bahasa daerah di depan umum dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Tradisi lama dianggap kuno dan ditinggalkan dan kesenian daerah hampir punah tanpa penerus.,0
Batik lokal mendapat pengakuan internasional dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Batik lokal mendapat pengakuan internasional dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Tari tradisional daerah ini memukau semua penonton dan tari tradisional daerah ini memukau semua penonton.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Upacara adat itu begitu sakral dan menghangatkan hati dan lagu daerah dinyanyikan dengan penuh semangat.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan kesenian daerah hampir punah tanpa penerus.,0
Museum desa sepi dan tidak terawat dan museum desa sepi dan tidak terawat.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan orang malu memakai bahasa daerah di depan umum.,0
Tradisi lama dianggap kuno dan ditinggalkan dan anak muda kini tak lagi mengenal tarian tradisional.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan lahan cagar budaya dijadikan kawasan industri.,0
Anak muda kini tak lagi mengenal tarian tradisional dan pakaian adat jarang dipakai kecuali saat upacara.,0
Kesenian daerah hampir punah tanpa penerus dan pencurian artefak budaya terjadi di situs bersejarah.,0
Festival budaya diadakan dengan meriah setiap tahun dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Cerita rakyat digantikan oleh tayangan luar negeri dan orang malu memakai bahasa daerah di depan umum.,0
Tradisi lama dianggap kuno dan ditinggalkan dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Tradisi lama dianggap kuno dan ditinggalkan dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Upacara adat itu begitu sakral dan menghangatkan hati dan batik lokal mendapat pengakuan internasional.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan lahan cagar budaya dijadikan kawasan industri.,0
Upacara adat itu begitu sakral dan menghangatkan hati dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Kesenian daerah hampir punah tanpa penerus dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Lahan cagar budaya dijadikan kawasan industri dan orang malu memakai bahasa daerah di depan umum.,0
Batik lokal mendapat pengakuan internasional dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Museum desa sepi dan tidak terawat dan museum desa sepi dan tidak terawat.,0
Festival budaya diadakan dengan meriah setiap tahun dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Kesenian daerah hampir punah tanpa penerus dan lahan cagar budaya dijadikan kawasan industri.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan kesenian daerah hampir punah tanpa penerus.,0
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Lagu daerah dinyanyikan dengan penuh semangat dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan tari tradisional daerah ini memukau semua penonton.,1
Pakaian adat jarang dipakai kecuali saat upacara dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Anak muda kini tak lagi mengenal tarian tradisional dan kesenian daerah hampir punah tanpa penerus.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan tari tradisional daerah ini memukau semua penonton.,1
Anak muda kini tak lagi mengenal tarian tradisional dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Kesenian daerah hampir punah tanpa penerus dan tradisi lama dianggap kuno dan ditinggalkan.,0
Lahan cagar budaya dijadikan kawasan industri dan orang malu memakai bahasa daerah di depan umum.,0
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan batik lokal mendapat pengakuan internasional.,1
Kesenian daerah hampir punah tanpa penerus dan orang malu memakai bahasa daerah di depan umum.,0
Tari tradisional daerah ini memukau semua penonton dan tari tradisional daerah ini memukau semua penonton.,1
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan batik lokal mendapat pengakuan internasional.,1
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan kesenian daerah hampir punah tanpa penerus.,0
Anak-anak muda mulai mencintai budaya leluhur mereka dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Museum desa sepi dan tidak terawat dan pakaian adat jarang dipakai kecuali saat upacara.,0
Festival budaya diadakan dengan meriah setiap tahun dan tari tradisional daerah ini memukau semua penonton.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan lagu daerah dinyanyikan dengan penuh semangat.,1
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan lagu daerah dinyanyikan dengan penuh semangat.,1
Tari tradisional daerah ini memukau semua penonton dan batik lokal mendapat pengakuan internasional.,1
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan festival budaya diadakan dengan meriah setiap tahun.,1
Festival budaya diadakan dengan meriah setiap tahun dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Lagu daerah dinyanyikan dengan penuh semangat dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Lahan cagar budaya dijadikan kawasan industri dan kesenian daerah hampir punah tanpa penerus.,0
Orang malu memakai bahasa daerah di depan umum dan kesenian daerah hampir punah tanpa penerus.,0
Festival budaya diadakan dengan meriah setiap tahun dan lagu daerah dinyanyikan dengan penuh semangat.,1
Batik lokal mendapat pengakuan internasional dan lagu daerah dinyanyikan dengan penuh semangat.,1
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Pencurian artefak budaya terjadi di situs bersejarah dan orang malu memakai bahasa daerah di depan umum.,0
Batik lokal mendapat pengakuan internasional dan tari tradisional daerah ini memukau semua penonton.,1
Tari tradisional daerah ini memukau semua penonton dan lagu daerah dinyanyikan dengan penuh semangat.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan tari tradisional daerah ini memukau semua penonton.,1
Tradisi lama dianggap kuno dan ditinggalkan dan pakaian adat jarang dipakai kecuali saat upacara.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan pencurian artefak budaya terjadi di situs bersejarah.,0
Cerita rakyat digantikan oleh tayangan luar negeri dan pencurian artefak budaya terjadi di situs bersejarah.,0
Tari tradisional daerah ini memukau semua penonton dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Festival budaya diadakan dengan meriah setiap tahun dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Pakaian adat jarang dipakai kecuali saat upacara dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Batik lokal mendapat pengakuan internasional dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Lagu daerah dinyanyikan dengan penuh semangat dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Pencurian artefak budaya terjadi di situs bersejarah dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan batik lokal mendapat pengakuan internasional.,1
Lahan cagar budaya dijadikan kawasan industri dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Tradisi lama dianggap kuno dan ditinggalkan dan kesenian daerah hampir punah tanpa penerus.,0
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan orang-orang berkumpul untuk gotong royong membangun rumah adat.,1
Kesenian daerah hampir punah tanpa penerus dan lahan cagar budaya dijadikan kawasan industri.,0
Festival budaya diadakan dengan meriah setiap tahun dan festival budaya diadakan dengan meriah setiap tahun.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan batik lokal mendapat pengakuan internasional.,1
Pencurian artefak budaya terjadi di situs bersejarah dan orang malu memakai bahasa daerah di depan umum.,0
Batik lokal mendapat pengakuan internasional dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Orang-orang berkumpul untuk gotong royong membangun rumah adat dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Cerita rakyat digantikan oleh tayangan luar negeri dan museum desa sepi dan tidak terawat.,0
Anak muda kini tak lagi mengenal tarian tradisional dan cerita rakyat digantikan oleh tayangan luar negeri.,0
Cerita rakyat masih diceritakan setiap malam di rumah nenek dan kain tenun buatan nenek menjadi simbol kebanggaan desa.,1
Tari tradisional daerah ini memukau semua penonton dan anak-anak muda mulai mencintai budaya leluhur mereka.,1
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Kesenian daerah hampir punah tanpa penerus dan pencurian artefak budaya terjadi di situs bersejarah.,0
Kuliner khas desa kami diwariskan turun-temurun dan sangat lezat dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Lahan cagar budaya dijadikan kawasan industri dan lahan cagar budaya dijadikan kawasan industri.,0
Anak muda kini tak lagi mengenal tarian tradisional dan pakaian adat jarang dipakai kecuali saat upacara.,0
Festival budaya diadakan dengan meriah setiap tahun dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
Upacara adat itu begitu sakral dan menghangatkan hati dan batik lokal mendapat pengakuan internasional.,1
Pencurian artefak budaya terjadi di situs bersejarah dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Kesenian daerah hampir punah tanpa penerus dan orang malu memakai bahasa daerah di depan umum.,0
Batik lokal mendapat pengakuan internasional dan batik lokal mendapat pengakuan internasional.,1
Festival budaya diadakan dengan meriah setiap tahun dan festival budaya diadakan dengan meriah setiap tahun.,1
Anak muda kini tak lagi mengenal tarian tradisional dan pakaian adat jarang dipakai kecuali saat upacara.,0
Warisan leluhur mulai dilupakan oleh generasi sekarang dan warisan leluhur mulai dilupakan oleh generasi sekarang.,0
Tari tradisional daerah ini memukau semua penonton dan upacara adat itu begitu sakral dan menghangatkan hati.,1
Warisan leluhur mulai dilupakan oleh generasi sekarang dan orang malu memakai bahasa daerah di depan umum.,0
Anak muda kini tak lagi mengenal tarian tradisional dan lahan cagar budaya dijadikan kawasan industri.,0
Festival budaya diadakan dengan meriah setiap tahun dan cerita rakyat masih diceritakan setiap malam di rumah nenek.,1
Anak muda kini tak lagi mengenal tarian tradisional dan pencurian artefak budaya terjadi di situs bersejarah.,0
Kain tenun buatan nenek menjadi simbol kebanggaan desa dan lagu daerah dinyanyikan dengan penuh semangat.,1
Anak-anak muda mulai mencintai budaya leluhur mereka dan kuliner khas desa kami diwariskan turun-temurun dan sangat lezat.,1
